update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5125,10496000,1077.8941417073922,9457,-0.35294117647058826,0.7091427968637304,-1.0,1.0,-0.09183551125623304,-0.19531935253373173,39.72549019607843,31.63026500008171,1.0,76.0,0.8287122696638107,-0.07220566365867853,0.006082165578845888,0.05100406240671873,0.08073323877526463,-0.35294117647058826,0.7091427968637304,-1.0,1.0
5130,10506240,1207.6007436290492,9466,-0.2222222222222222,0.6629526173411688,-1.0,1.0,-0.08247967294212209,-0.1898763834946923,45.08888888888889,32.88013396986914,1.0,76.0,0.8106380701065063,-0.04405945120379329,-0.026009442284703255,0.03407479706220329,0.05488520749850011,-0.2222222222222222,0.6629526173411688,-1.0,1.0
5135,10516480,1147.8652206216425,9476,-0.21951219512195122,0.6811824411594606,-1.0,1.0,-0.04107578867190153,-0.13870045482715965,46.80487804878049,30.689808836950135,2.0,76.0,0.7732956632971764,-0.03135977196507156,0.004223754600388929,0.03623998956754804,0.062055234793539374,-0.21951219512195122,0.6811824411594606,-1.0,1.0
5140,10526720,1119.0497712574502,9485,-0.4074074074074074,0.6241592424575081,-1.0,1.0,-0.15145728784040646,-0.29582535608434707,41.24074074074074,33.12878081019315,1.0,76.0,0.7615403234958649,-0.054473239462822676,0.014231540699256584,0.038379611214622855,0.07623574681116313,-0.4074074074074074,0.6241592424575081,-1.0,1.0
5145,10536960,1143.1693569723216,9494,-0.2631578947368421,0.5469634129164876,-1.0,1.0,-0.058933584475380135,-0.137568680834811,53.921052631578945,30.909359491182034,1.0,76.0,0.7760995626449585,-0.03844601009041071,-0.0016514683375135064,0.023372225114144385,0.04173123261928312,-0.2631578947368421,0.5469634129164876,-1.0,1.0
5150,10547200,1083.1160580932901,9504,-0.2765957446808511,0.6425391008741063,-1.0,1.0,-0.10701778436563651,-0.17457059292682287,45.04255319148936,33.557798628640136,1.0,76.0,0.7548939883708954,-0.05288337171077728,-0.0005368239362724125,0.03318377397954464,0.05068289820006769,-0.2765957446808511,0.6425391008741063,-1.0,1.0
5155,10557440,1232.0842034844868,9512,-0.49056603773584906,0.6025931857611816,-1.0,1.0,-0.09577617046949367,-0.26178562244176223,39.60377358490566,31.909269737711316,1.0,76.0,0.7681707143783569,-0.09034094866365194,0.04220487829297781,0.045826101675629616,0.07411653650033086,-0.49056603773584906,0.6025931857611816,-1.0,1.0
5160,10567680,1145.7324930341867,9522,-0.35,0.6144102863722254,-1.0,1.0,-0.051592892874962604,-0.1867891416019089,48.325,30.579721630518485,2.0,76.0,0.8043307363986969,-0.06747832801192999,-0.0005784855748061091,0.038186024175956845,0.05948131124371877,-0.35,0.6144102863722254,-1.0,1.0
5165,10577920,1152.1970838058742,9531,-0.3090909090909091,0.6841777353537011,-1.0,1.0,-0.12519472496731152,-0.21625457345946467,41.03636363636364,33.35373149976892,1.0,76.0,0.7999952509999275,-0.05291057704016566,0.005256228818325326,0.043785075191408396,0.06742551886133932,-0.3090909090909091,0.6841777353537011,-1.0,1.0
5170,10588160,1139.2827678919818,9540,-0.32608695652173914,0.6274291169418179,-1.0,1.0,-0.10626968653205963,-0.2095587082102744,44.06521739130435,32.832514487340696,1.0,76.0,0.7412475124001503,-0.04006407456472516,-0.0026603196747601032,0.03210803307592869,0.04605492501366496,-0.32608695652173914,0.6274291169418179,-1.0,1.0
5175,10598400,1152.8484084061677,9549,-0.3333333333333333,0.6324555320336759,-1.0,1.0,-0.1664265292861784,-0.26703475286509626,43.333333333333336,33.84540014700832,1.0,76.0,0.755319319665432,-0.04157642414793372,-0.0006744652928318828,0.03190339356660843,0.06526463760512208,-0.3333333333333333,0.6324555320336759,-1.0,1.0
5180,10608640,1142.971462619426,9558,-0.21052631578947367,0.5692975698101036,-1.0,1.0,-0.029841333130806818,-0.1218292906958685,54.31578947368421,29.234177243657353,3.0,76.0,0.7141783609986305,-0.04002239229157567,-0.012883845687611029,0.023684844840317965,0.04050381430184854,-0.21052631578947367,0.5692975698101036,-1.0,1.0
5185,10618880,1114.2226469877105,9567,-0.3333333333333333,0.6467616667635545,-1.0,1.0,-0.12317999040392602,-0.24960955913110802,42.470588235294116,33.61509519760691,1.0,76.0,0.7205754369497299,-0.060141453985124826,-0.00804265431361273,0.04057696834206581,0.06278550852662967,-0.3333333333333333,0.6467616667635545,-1.0,1.0
5190,10629120,1259.1035923275888,9576,-0.3076923076923077,0.5617667256463241,-1.0,1.0,-0.12428613053613052,-0.2287553975010625,47.94871794871795,33.99241900245399,1.0,76.0,0.7050957754254341,-0.059545776806771755,-0.02078969730064273,0.019641386694274843,0.033370302046558595,-0.3076923076923077,0.5617667256463241,-1.0,1.0
5195,10639360,1119.4528625305327,9585,-0.21428571428571427,0.6375441828093278,-1.0,1.0,-0.08909601353671523,-0.15989875467258463,51.07142857142857,30.379655517924416,1.0,76.0,0.7498635426163673,-0.03587952675297856,-0.012349167605862021,0.03484464343637228,0.05447903269140209,-0.21428571428571427,0.6375441828093278,-1.0,1.0
5200,10649600,1161.0661929011953,9594,-0.3684210526315789,0.5813347903782768,-1.0,1.0,-0.11737621079726342,-0.22951630105482065,48.0,32.95611116557739,1.0,76.0,0.7254035770893097,-0.05350726842880249,0.01252904743887484,0.02632769604679197,0.05042575497068672,-0.3684210526315789,0.5813347903782768,-1.0,1.0
5205,10659840,1213.1471397684666,9603,-0.2222222222222222,0.6956655929999346,-1.0,1.0,-0.07150204223630016,-0.13307860392745224,42.577777777777776,32.95079758865322,1.0,76.0,0.7515725046396255,-0.04856342589482665,-0.005228631081990898,0.03384226490743458,0.04675298398464357,-0.2222222222222222,0.6956655929999346,-1.0,1.0
5210,10670080,1158.5446884704909,9612,-0.40816326530612246,0.6033365509834483,-1.0,1.0,-0.12031115145234676,-0.26189973780596953,43.673469387755105,33.09873155908684,1.0,76.0,0.7752521559596062,-0.07818578463047743,0.008382938691283925,0.03297036583535373,0.052239197258113976,-0.40816326530612246,0.6033365509834483,-1.0,1.0
